"","age","educ","csp","immi","urbain","region","sexe","menage","chom"
"5193",1,2,5,0,0,0,1,0,0
"5194",1,2,5,0,0,0,1,0,0
"5195",1,2,5,0,0,0,1,0,0
"5196",1,2,5,0,0,0,1,0,0
"5197",1,2,5,0,0,0,1,0,0
"5198",1,2,5,0,0,0,1,0,0
"5199",1,2,5,0,0,0,1,0,0
"5200",1,2,5,0,0,0,1,0,0
"5201",1,2,5,0,0,0,1,0,0
"5202",1,2,5,0,0,0,1,0,0
"5203",1,2,5,0,0,0,1,0,0
"5204",1,2,5,0,0,0,1,0,0
"5205",1,2,5,0,0,0,1,0,0
"5206",1,2,5,0,0,0,1,0,0
"5207",1,2,5,0,0,0,1,0,0
"5208",1,2,5,0,0,0,1,0,0
"5209",1,2,5,0,0,0,1,0,0
"5210",1,2,5,0,0,0,1,0,0
"5211",1,2,5,0,0,0,1,0,0
"5212",1,2,5,0,0,0,1,0,0
"5213",1,2,5,0,0,0,1,0,0
"5214",1,2,5,0,0,0,1,0,0
"5215",1,2,5,0,0,0,1,0,0
"5216",1,2,5,0,0,0,1,0,0
"5217",1,2,5,0,0,0,1,0,0
"5218",1,2,5,0,0,0,1,0,0
"5219",1,2,5,0,0,0,1,0,0
"5220",1,2,5,0,0,0,1,0,0
"5221",1,2,5,0,0,0,1,0,0
"5222",1,2,5,0,0,0,1,0,0
"5223",1,2,5,0,0,0,1,0,0
"5224",1,2,5,0,0,0,1,0,0
"5225",1,2,5,0,0,0,1,0,0
"5226",1,2,5,0,0,0,1,0,0
"5227",1,2,5,0,0,0,1,0,0
"5228",1,2,5,0,0,0,1,0,0
"5229",1,2,5,0,0,0,1,0,0
"5230",1,2,5,0,0,0,1,0,0
"5231",1,2,5,0,0,0,1,0,0
"5232",1,2,5,0,0,0,1,0,0
"5233",1,2,5,0,0,0,1,0,0
"5234",1,2,5,0,0,0,1,0,0
"5235",1,2,5,0,0,0,1,0,0
"5236",1,2,5,0,0,0,1,0,0
"5237",1,2,5,0,0,0,1,0,0
"5238",1,2,5,0,0,0,1,0,0
"5239",1,2,5,0,0,0,1,0,0
"5240",1,2,5,0,0,0,1,0,0
"5241",1,2,5,0,0,0,1,0,0
"5242",1,2,5,0,0,0,1,0,0
"5243",1,2,5,0,0,0,1,0,0
"5244",1,2,5,0,0,0,1,0,0
"5245",1,2,5,0,0,0,1,0,0
"5246",1,2,5,0,0,0,1,0,0
"5247",1,2,5,0,0,0,1,0,0
"5248",1,2,5,0,0,0,1,0,0
"5249",1,2,5,0,0,0,1,0,0
"5250",1,2,5,0,0,0,1,0,0
"5251",1,2,5,0,0,0,1,0,0
"5252",1,2,5,0,0,0,1,0,0
"5253",1,2,5,0,0,0,1,0,0
"5254",1,2,5,0,0,0,1,0,0
"5255",1,2,5,0,0,0,1,0,0
"5256",1,2,5,0,0,0,1,0,0
"5257",1,2,5,0,0,0,1,0,0
"5258",1,2,5,0,0,0,1,0,0
"5259",1,2,5,0,0,0,1,0,0
"5260",1,2,5,0,0,0,1,0,0
"5261",1,2,5,0,0,0,1,0,0
"5262",1,2,5,0,0,0,1,0,0
"5263",1,2,5,0,0,0,1,0,0
"5264",1,2,5,0,0,0,1,0,0
"5265",1,2,5,0,0,0,1,0,0
"5266",1,2,5,0,0,0,1,0,0
"5267",1,2,5,0,0,0,1,0,0
"5268",1,2,5,0,0,0,1,0,0
"5269",1,2,5,0,0,0,1,0,0
"5270",1,2,5,0,0,0,1,0,0
"5271",1,2,5,0,0,0,1,0,0
"5272",1,2,5,0,0,0,1,0,0
"5273",1,2,5,0,0,0,1,0,0
"5274",1,2,5,0,0,0,1,0,0
"5275",1,2,5,0,0,0,1,0,0
"5276",1,2,5,0,0,0,1,0,0
"5277",1,2,5,0,0,0,1,0,0
"5278",1,2,5,0,0,0,1,0,0
"5279",1,2,5,0,0,0,1,0,0
"5280",1,2,5,0,0,0,1,0,0
"5281",1,2,5,0,0,0,1,0,0
"5282",1,2,5,0,0,0,1,0,0
"5283",1,2,5,0,0,0,1,0,0
"5284",1,2,5,0,0,0,1,0,0
"5285",1,2,5,0,0,0,1,0,0
"5286",1,2,5,0,0,0,1,0,0
"5287",1,2,5,0,0,0,1,0,0
"5288",1,2,5,0,0,0,1,0,0
"5289",1,2,5,0,0,0,1,0,0
"5290",1,2,5,0,0,0,1,0,0
"5291",1,2,5,0,0,0,1,0,0
"5292",1,2,5,0,0,0,1,0,0
"5293",1,2,5,0,0,0,1,0,0
"5294",1,2,5,0,0,0,1,0,0
"5295",1,2,5,0,0,0,1,0,0
"5296",1,2,5,0,0,0,1,0,0
"5297",1,2,5,0,0,0,1,0,0
"5298",1,2,5,0,0,0,1,0,0
"5299",1,2,5,0,0,0,1,0,0
"5300",1,2,5,0,0,0,1,0,0
"5301",1,2,5,0,0,0,1,0,0
"5302",1,2,5,0,0,0,1,0,0
"5303",1,2,5,0,0,0,1,0,0
"5304",1,2,5,0,0,0,1,0,0
"5305",1,2,5,0,0,0,1,0,0
"5306",1,2,5,0,0,0,1,0,0
"5307",1,2,5,0,0,0,1,0,0
"5308",1,2,5,0,0,0,1,0,0
"5309",1,2,5,0,0,0,1,0,0
"5310",1,2,5,0,0,0,1,0,0
"5311",1,2,5,0,0,0,1,0,0
"5312",1,2,5,0,0,0,1,0,0
"5313",1,2,5,0,0,0,1,0,0
"5314",1,2,5,0,0,0,1,0,0
"5315",1,2,5,0,0,0,1,0,0
"5316",1,2,5,0,0,0,1,0,0
"5317",1,2,5,0,0,0,1,0,0
"5318",1,2,5,0,0,0,1,0,0
"5319",1,2,5,0,0,0,1,0,0
"5320",1,2,5,0,0,0,1,0,0
"5321",1,2,5,0,0,0,1,0,0
"5322",1,2,5,0,0,0,1,0,0
"5323",1,2,5,0,0,0,1,0,0
"5324",1,2,5,0,0,0,1,0,0
"5325",1,2,5,0,0,0,1,0,0
"5326",1,2,5,0,0,0,1,0,0
"5327",1,2,5,0,0,0,1,0,0
"5328",1,2,5,0,0,0,1,0,0
"5329",1,2,5,0,0,0,1,0,0
"5330",1,2,5,0,0,0,1,0,0
"5331",1,2,5,0,0,0,1,0,0
"5332",1,2,5,0,0,0,1,0,0
"5333",1,2,5,0,0,0,1,0,0
"5334",1,2,5,0,0,0,1,0,0
"5335",1,2,5,0,0,0,1,0,0
"5336",1,2,5,0,0,0,1,0,0
"5337",1,2,5,0,0,0,1,0,0
"5338",1,2,5,0,0,0,1,0,0
"5339",1,2,5,0,0,0,1,0,0
"5340",1,2,5,0,0,0,1,0,0
"5341",1,2,5,0,0,0,1,0,0
"5342",1,2,5,0,0,0,1,0,0
"5343",1,2,5,0,0,0,1,0,0
"5344",1,2,5,0,0,0,1,0,0
"5345",1,2,5,0,0,0,1,0,0
"5346",1,2,5,0,0,0,1,0,0
"5347",1,2,5,0,0,0,1,0,0
"5348",1,2,5,0,0,0,1,0,0
"5349",1,2,5,0,0,0,1,0,0
"5350",1,2,5,0,0,0,1,0,0
"5351",1,2,5,0,0,0,1,0,0
"5352",1,2,5,0,0,0,1,0,0
"5353",1,2,5,0,0,0,1,0,0
"5354",1,2,5,0,0,0,1,0,0
"5355",1,2,5,0,0,0,1,0,0
"5356",1,2,5,0,0,0,1,0,0
"5357",1,2,5,0,0,0,1,0,0
"5358",1,2,5,0,0,0,1,0,0
"5359",1,2,5,0,0,0,1,0,0
"5360",1,2,5,0,0,0,1,0,0
"5361",1,2,5,0,0,0,1,0,0
"5362",1,2,5,0,0,0,1,0,0
"5363",1,2,5,0,0,0,1,0,0
"5364",1,2,5,0,0,0,1,0,0
"5365",1,2,5,0,0,0,1,0,0
"5366",1,2,5,0,0,0,1,0,0
"5367",1,2,5,0,0,0,1,0,0
"5368",1,2,5,0,0,0,1,0,0
"5369",1,2,5,0,0,0,1,0,0
"5370",1,2,5,0,0,0,1,0,0
"5371",1,2,5,0,0,0,1,0,0
"5372",1,2,5,0,0,0,1,0,0
"5373",1,2,5,0,0,0,1,0,0
"5374",1,2,5,0,0,0,1,0,0
"5375",1,2,5,0,0,0,1,0,0
"5376",1,2,5,0,0,0,1,0,0
"5377",1,2,5,0,0,0,1,0,0
"5378",1,2,5,0,0,0,1,0,0
"5379",1,2,5,0,0,0,1,0,0
"5380",1,2,5,0,0,0,1,0,0
"5381",1,2,5,0,0,0,1,0,0
"5382",1,2,5,0,0,0,1,0,0
"5383",1,2,5,0,0,0,1,0,0
"5384",1,2,5,0,0,0,1,0,0
"5385",1,2,5,0,0,0,1,0,0
"5386",1,2,5,0,0,0,1,0,0
"5387",1,2,5,0,0,0,1,0,0
"5388",1,2,5,0,0,0,1,0,0
"5389",1,2,5,0,0,0,1,0,0
"5390",1,2,5,0,0,0,1,0,0
"5391",1,2,5,0,0,0,1,0,0
"5392",1,2,5,0,0,0,1,0,0
"5393",1,2,5,0,0,0,1,0,0
"5394",1,2,5,0,0,0,1,0,0
"5395",1,2,5,0,0,0,1,0,0
"5396",1,2,5,0,0,0,1,0,0
"5397",1,2,5,0,0,0,1,0,0
"5398",1,2,5,0,0,0,1,0,0
"5399",1,2,5,0,0,0,1,0,0
"5400",1,2,5,0,0,0,1,0,0
"5401",1,2,5,0,0,0,1,0,0
"5402",1,2,5,0,0,0,1,0,0
"5403",1,2,5,0,0,0,1,0,0
"5404",1,2,5,0,0,0,1,0,0
"5405",1,2,5,0,0,0,1,0,0
"5406",1,2,5,0,0,0,1,0,0
"5407",1,2,5,0,0,0,1,0,0
"5408",1,2,5,0,0,0,1,0,0
"5409",1,2,5,0,0,0,1,0,0
"5410",1,2,5,0,0,0,1,0,0
"5411",1,2,5,0,0,0,1,0,0
"5412",1,2,5,0,0,0,1,0,0
"5413",1,2,5,0,0,0,1,0,0
"5414",1,2,5,0,0,0,1,0,0
"5415",1,2,5,0,0,0,1,0,0
"5416",1,2,5,0,0,0,1,0,0
"5417",1,2,5,0,0,0,1,0,0
"5418",1,2,5,0,0,0,1,0,0
"5419",1,2,5,0,0,0,1,0,0
"5420",1,2,5,0,0,0,1,0,0
"5421",1,2,5,0,0,0,1,0,0
"5422",1,2,5,0,0,0,1,0,0
"5423",1,2,5,0,0,0,1,0,0
"5424",1,2,5,0,0,0,1,0,0
"5425",1,2,5,0,0,0,1,0,0
"5426",1,2,5,0,0,0,1,0,0
"5427",1,2,5,0,0,0,1,0,0
"5428",1,2,5,0,0,0,1,0,0
"5429",1,2,5,0,0,0,1,0,0
"5430",1,2,5,0,0,0,1,0,0
"5431",1,2,5,0,0,0,1,0,0
"5432",1,2,5,0,0,0,1,0,0
"5433",1,2,5,0,0,0,1,0,0
"5434",1,2,5,0,0,0,1,0,0
"5435",1,2,5,0,0,0,1,0,0
"5436",1,2,5,0,0,0,1,0,0
"5437",1,2,5,0,0,0,1,0,0
"5438",1,2,5,0,0,0,1,0,0
"5439",1,2,5,0,0,0,1,0,0
"5440",1,2,5,0,0,0,1,0,0
"5441",1,2,5,0,0,0,1,0,0
"5442",1,2,5,0,0,0,1,0,0
"5443",1,2,5,0,0,0,1,0,0
"5444",1,2,5,0,0,0,1,0,0
"5445",1,2,5,0,0,0,1,0,0
"5446",1,2,5,0,0,0,1,0,0
"5447",1,2,5,0,0,0,1,0,0
"5448",1,2,5,0,0,0,1,0,0
"5449",1,2,5,0,0,0,1,0,0
"5450",1,2,5,0,0,0,1,0,0
"5451",1,2,5,0,0,0,1,0,0
"5452",1,2,5,0,0,0,1,0,0
"5453",1,2,5,0,0,0,1,0,0
"5454",1,2,5,0,0,0,1,0,0
"5455",1,2,5,0,0,0,1,0,0
"5456",1,2,5,0,0,0,1,0,0
"5457",1,2,5,0,0,0,1,0,0
"5458",1,2,5,0,0,0,1,0,0
"5459",1,2,5,0,0,0,1,0,0
"5460",1,2,5,0,0,0,1,0,0
"5461",1,2,5,0,0,0,1,0,0
"5462",1,2,5,0,0,0,1,0,0
"5463",1,2,5,0,0,0,1,0,0
"5464",1,2,5,0,0,0,1,0,0
"5465",1,2,5,0,0,0,1,0,0
"5466",1,2,5,0,0,0,1,0,0
"5467",1,2,5,0,0,0,1,0,0
"5468",1,2,5,0,0,0,1,0,0
"5469",1,2,5,0,0,0,1,0,0
"5470",1,2,5,0,0,0,1,0,0
"5471",1,2,5,0,0,0,1,0,0
"5472",1,2,5,0,0,0,1,0,0
"5473",1,2,5,0,0,0,1,0,0
"5474",1,2,5,0,0,0,1,0,0
"5475",1,2,5,0,0,0,1,0,0
"5476",1,2,5,0,0,0,1,0,0
"5477",1,2,5,0,0,0,1,0,0
"5478",1,2,5,0,0,0,1,0,0
"5479",1,2,5,0,0,0,1,0,0
"5480",1,2,5,0,0,0,1,0,0
"5481",1,2,5,0,0,0,1,0,0
"5482",1,2,5,0,0,0,1,0,0
"5483",1,2,5,0,0,0,1,0,0
"5484",1,2,5,0,0,0,1,0,0
"5485",1,2,5,0,0,0,1,0,0
"5486",1,2,5,0,0,0,1,0,0
"5487",1,2,5,0,0,0,1,0,0
"5488",1,2,5,0,0,0,1,0,0
"5489",1,2,5,0,0,0,1,0,0
"5490",1,2,5,0,0,0,1,0,0
"5491",1,2,5,0,0,0,1,0,0
"5492",1,2,5,0,0,0,1,0,0
"5493",1,2,5,0,0,0,1,0,0
"5494",1,2,5,0,0,0,1,0,0
"5495",1,2,5,0,0,0,1,0,0
"5496",1,2,5,0,0,0,1,0,0
"5497",1,2,5,0,0,0,1,0,0
"5498",1,2,5,0,0,0,1,0,0
"5499",1,2,5,0,0,0,1,0,0
"5500",1,2,5,0,0,0,1,0,0
"5501",1,2,5,0,0,0,1,0,0
"5502",1,2,5,0,0,0,1,0,0
"5503",1,2,5,0,0,0,1,0,0
"5504",1,2,5,0,0,0,1,0,0
"5505",1,2,5,0,0,0,1,0,0
"5506",1,2,5,0,0,0,1,0,0
"5507",1,2,5,0,0,0,1,0,0
"5508",1,2,5,0,0,0,1,0,0
"5509",1,2,5,0,0,0,1,0,0
"5510",1,2,5,0,0,0,1,0,0
"5511",1,2,5,0,0,0,1,0,0
"5512",1,2,5,0,0,0,1,0,0
"5513",1,2,5,0,0,0,1,0,0
"5514",1,2,5,0,0,0,1,0,0
"5515",1,2,5,0,0,0,1,0,0
"5516",1,2,5,0,0,0,1,0,0
"5517",1,2,5,0,0,0,1,0,0
"5518",1,2,5,0,0,0,1,0,0
"5519",1,2,5,0,0,0,1,0,0
"5520",1,2,5,0,0,0,1,0,0
"5521",1,2,5,0,0,0,1,0,0
"5522",1,2,5,0,0,0,1,0,0
"5523",1,2,5,0,0,0,1,0,0
"5524",1,2,5,0,0,0,1,0,0
"5525",1,2,5,0,0,0,1,0,0
"5526",1,2,5,0,0,0,1,0,0
"5527",1,2,5,0,0,0,1,0,0
"5528",1,2,5,0,0,0,1,0,0
"5529",1,2,5,0,0,0,1,0,0
"5530",1,2,5,0,0,0,1,0,0
"5531",1,2,5,0,0,0,1,0,0
"5532",1,2,5,0,0,0,1,0,0
"5533",1,2,5,0,0,0,1,0,0
"5534",1,2,5,0,0,0,1,0,0
"5535",1,2,5,0,0,0,1,0,0
"5536",1,2,5,0,0,0,1,0,0
"5537",1,2,5,0,0,0,1,0,0
"5538",1,2,5,0,0,0,1,0,0
"5539",1,2,5,0,0,0,1,0,0
"5540",1,2,5,0,0,0,1,0,0
"5541",1,2,5,0,0,0,1,0,0
"5542",1,2,5,0,0,0,1,0,0
"5543",1,2,5,0,0,0,1,0,0
"5544",1,2,5,0,0,0,1,0,0
"5545",1,2,5,0,0,0,1,0,0
"5546",1,2,5,0,0,0,1,0,0
"5547",1,2,5,0,0,0,1,0,0
"5548",1,2,5,0,0,0,1,0,0
"5549",1,2,5,0,0,0,1,0,0
"5550",1,2,5,0,0,0,1,0,0
"5551",1,2,5,0,0,0,1,0,0
"5552",1,2,5,0,0,0,1,0,0
"5553",1,2,5,0,0,0,1,0,0
"5554",1,2,5,0,0,0,1,0,0
"5555",1,2,5,0,0,0,1,0,0
"5556",1,2,5,0,0,0,1,0,0
"5557",1,2,5,0,0,0,1,0,0
"5558",1,2,5,0,0,0,1,0,0
"5559",1,2,5,0,0,0,1,0,0
"5560",1,2,5,0,0,0,1,0,0
"5561",1,2,5,0,0,0,1,0,0
"5562",1,2,5,0,0,0,1,0,0
"5563",1,2,5,0,0,0,1,0,0
"5564",1,2,5,0,0,0,1,0,0
"5565",1,2,5,0,0,0,1,0,0
"5566",1,2,5,0,0,0,1,0,0
"5567",1,2,5,0,0,0,1,0,0
"5568",1,2,5,0,0,0,1,0,0
"5569",1,2,5,0,0,0,1,0,0
"5570",1,2,5,0,0,0,1,0,0
"5571",1,2,5,0,0,0,1,0,0
"5572",1,2,5,0,0,0,1,0,0
"5573",1,2,5,0,0,0,1,0,0
"5574",1,2,5,0,0,0,1,0,0
"5575",1,2,5,0,0,0,1,0,0
"5576",1,2,5,0,0,0,1,0,0
"5577",1,2,5,0,0,0,1,0,0
"5578",1,2,5,0,0,0,1,0,0
"5579",1,2,5,0,0,0,1,0,0
"5580",1,2,5,0,0,0,1,0,0
"5581",1,2,5,0,0,0,1,0,0
"5582",1,2,5,0,0,0,1,0,0
"5583",1,2,5,0,0,0,1,0,0
"5584",1,2,5,0,0,0,1,0,0
"5585",1,2,5,0,0,0,1,0,0
"5586",1,2,5,0,0,0,1,0,0
"5587",1,2,5,0,0,0,1,0,0
"5588",1,2,5,0,0,0,1,0,0
"5589",1,2,5,0,0,0,1,0,0
"5590",1,2,5,0,0,0,1,0,0
"5591",1,2,5,0,0,0,1,0,0
"5592",1,2,5,0,0,0,1,0,0
"5593",1,2,5,0,0,0,1,0,0
"5594",1,2,5,0,0,0,1,0,0
"5595",1,2,5,0,0,0,1,0,0
"5596",1,2,5,0,0,0,1,0,0
"5597",1,2,5,0,0,0,1,0,0
"5598",1,2,5,0,0,0,1,0,0
"5599",1,2,5,0,0,0,1,0,0
"5600",1,2,5,0,0,0,1,0,0
"5601",1,2,5,0,0,0,1,0,0
"5602",1,2,5,0,0,0,1,0,0
"5603",1,2,5,0,0,0,1,0,0
"5604",1,2,5,0,0,0,1,0,0
"5605",1,2,5,0,0,0,1,0,0
"5606",1,2,5,0,0,0,1,0,0
"5607",1,2,5,0,0,0,1,0,0
"5608",1,2,5,0,0,0,1,0,0
"5609",1,2,5,0,0,0,1,0,0
"5610",1,2,5,0,0,0,1,0,0
"5611",1,2,5,0,0,0,1,0,0
"5612",1,2,5,0,0,0,1,0,0
"5613",1,2,5,0,0,0,1,0,0
"5614",1,2,5,0,0,0,1,0,0
"5615",1,2,5,0,0,0,1,0,0
"5616",1,2,5,0,0,0,1,0,0
"5617",1,2,5,0,0,0,1,0,0
"5618",1,2,5,0,0,0,1,0,0
"5619",1,2,5,0,0,0,1,0,0
"5620",1,2,5,0,0,0,1,0,0
"5621",1,2,5,0,0,0,1,0,0
"5622",1,2,5,0,0,0,1,0,0
"5623",1,2,5,0,0,0,1,0,0
"5624",1,2,5,0,0,0,1,0,0
"5625",1,2,5,0,0,0,1,0,0
"5626",1,2,5,0,0,0,1,0,0
"5627",1,2,5,0,0,0,1,0,0
"5628",1,2,5,0,0,0,1,0,0
"5629",1,2,5,0,0,0,1,0,0
"5630",1,2,5,0,0,0,1,0,0
"5631",1,2,5,0,0,0,1,0,0
"5632",1,2,5,0,0,0,1,0,0
"5633",1,2,5,0,0,0,1,0,0
"5634",1,2,5,0,0,0,1,0,0
"5635",1,2,5,0,0,0,1,0,0
"5636",1,2,5,0,0,0,1,0,0
"5637",1,2,5,0,0,0,1,0,0
"5638",1,2,5,0,0,0,1,0,0
"5639",1,2,5,0,0,0,1,0,0
"5640",1,2,5,0,0,0,1,0,0
"5641",1,2,5,0,0,0,1,0,0
"5642",1,2,5,0,0,0,1,0,0
"5643",1,2,5,0,0,0,1,0,0
"5644",1,2,5,0,0,0,1,0,0
"5645",1,2,5,0,0,0,1,0,0
"5646",1,2,5,0,0,0,1,0,0
"5647",1,2,5,0,0,0,1,0,0
"5648",1,2,5,0,0,0,1,0,0
"5649",1,2,5,0,0,0,1,0,0
"5650",1,2,5,0,0,0,1,0,0
"5651",1,2,5,0,0,0,1,0,0
"5652",1,2,5,0,0,0,1,0,0
"5653",1,2,5,0,0,0,1,0,0
"5654",1,2,5,0,0,0,1,0,0
"5655",1,2,5,0,0,0,1,0,0
"5656",1,2,5,0,0,0,1,0,0
"5657",1,2,5,0,0,0,1,0,0
"5658",1,2,5,0,0,0,1,0,0
"5659",1,2,5,0,0,0,1,0,0
"5660",1,2,5,0,0,0,1,0,0
"5661",1,2,5,0,0,0,1,0,0
"5662",1,2,5,0,0,0,1,0,0
"5663",1,2,5,0,0,0,1,0,0
"5664",1,2,5,0,0,0,1,0,0
"5665",1,2,5,0,0,0,1,0,0
"5666",1,2,5,0,0,0,1,0,0
"5667",1,2,5,0,0,0,1,0,0
"5668",1,2,5,0,0,0,1,0,0
"5669",1,2,5,0,0,0,1,0,0
"5670",1,2,5,0,0,0,1,0,0
"5671",1,2,5,0,0,0,1,0,0
"5672",1,2,5,0,0,0,1,0,0
"5673",1,2,5,0,0,0,1,0,0
"5674",1,2,5,0,0,0,1,0,0
"5675",1,2,5,0,0,0,1,0,0
"5676",1,2,5,0,0,0,1,0,0
"5677",1,2,5,0,0,0,1,0,0
"5678",1,2,5,0,0,0,1,0,0
"5679",1,2,5,0,0,0,1,0,0
"5680",1,2,5,0,0,0,1,0,0
"5681",1,2,5,0,0,0,1,0,0
"5682",1,2,5,0,0,0,1,0,0
"5683",1,2,5,0,0,0,1,0,0
"5684",1,2,5,0,0,0,1,0,0
"5685",1,2,5,0,0,0,1,0,0
"5686",1,2,5,0,0,0,1,0,0
"5687",1,2,5,0,0,0,1,0,0
"5688",1,2,5,0,0,0,1,0,0
"5689",1,2,5,0,0,0,1,0,0
"5690",1,2,5,0,0,0,1,0,0
"5691",1,2,5,0,0,0,1,0,0
"5692",1,2,5,0,0,0,1,0,0
"5693",1,2,5,0,0,0,1,0,0
"5694",1,2,5,0,0,0,1,0,0
"5695",1,2,5,0,0,0,1,0,0
"5696",1,2,5,0,0,0,1,0,0
"5697",1,2,5,0,0,0,1,0,0
"5698",1,2,5,0,0,0,1,0,0
"5699",1,2,5,0,0,0,1,0,0
"5700",1,2,5,0,0,0,1,0,0
"5701",1,2,5,0,0,0,1,0,0
"5702",1,2,5,0,0,0,1,0,0
"5703",1,2,5,0,0,0,1,0,0
"5704",1,2,5,0,0,0,1,0,0
"5705",1,2,5,0,0,0,1,0,0
"5706",1,2,5,0,0,0,1,0,0
"5707",1,2,5,0,0,0,1,0,0
"5708",1,2,5,0,0,0,1,0,0
"5709",1,2,5,0,0,0,1,0,0
"5710",1,2,5,0,0,0,1,0,0
"5711",1,2,5,0,0,0,1,0,0
"5712",1,2,5,0,0,0,1,0,0
"5713",1,2,5,0,0,0,1,0,0
"5714",1,2,5,0,0,0,1,0,0
"5715",1,2,5,0,0,0,1,0,0
"5716",1,2,5,0,0,0,1,0,0
"5717",1,2,5,0,0,0,1,0,0
"5718",1,2,5,0,0,0,1,0,0
"5719",1,2,5,0,0,0,1,0,0
"5720",1,2,5,0,0,0,1,0,0
"5721",1,2,5,0,0,0,1,0,0
"5722",1,2,5,0,0,0,1,0,0
"5723",1,2,5,0,0,0,1,0,0
"5724",1,2,5,0,0,0,1,0,0
"5725",1,2,5,0,0,0,1,0,0
"5726",1,2,5,0,0,0,1,0,0
"5727",1,2,5,0,0,0,1,0,0
"5728",1,2,5,0,0,0,1,0,0
"5729",1,2,5,0,0,0,1,0,0
"5730",1,2,5,0,0,0,1,0,0
"5731",1,2,5,0,0,0,1,0,0
"5732",1,2,5,0,0,0,1,0,0
"5733",1,2,5,0,0,0,1,0,0
"5734",1,2,5,0,0,0,1,0,0
"5735",1,2,5,0,0,0,1,0,0
"5736",1,2,5,0,0,0,1,0,0
"5737",1,2,5,0,0,0,1,0,0
"5738",1,2,5,0,0,0,1,0,0
"5739",1,2,5,0,0,0,1,0,0
"5740",1,2,5,0,0,0,1,0,0
"5741",1,2,5,0,0,0,1,0,0
"5742",1,2,5,0,0,0,1,0,0
"5743",1,2,5,0,0,0,1,0,0
"5744",1,2,5,0,0,0,1,0,0
"5745",1,2,5,0,0,0,1,0,0
"5746",1,2,5,0,0,0,1,0,0
"5747",1,2,5,0,0,0,1,0,0
"5748",1,2,5,0,0,0,1,0,0
"5749",1,2,5,0,0,0,1,0,0
"5750",1,2,5,0,0,0,1,0,0
"5751",1,2,5,0,0,0,1,0,0
"5752",1,2,5,0,0,0,1,0,0
"5753",1,2,5,0,0,0,1,0,0
"5754",1,2,5,0,0,0,1,0,0
"5755",1,2,5,0,0,0,1,0,0
"5756",1,2,5,0,0,0,1,0,0
"5757",1,2,5,0,0,0,1,0,0
"5758",1,2,5,0,0,0,1,0,0
"5759",1,2,5,0,0,0,1,0,0
"5760",1,2,5,0,0,0,1,0,0
"5761",1,2,5,0,0,0,1,0,0
"5762",1,2,5,0,0,0,1,0,0
"5763",1,2,5,0,0,0,1,0,0
"5764",1,2,5,0,0,0,1,0,0
"5765",1,2,5,0,0,0,1,0,0
"5766",1,2,5,0,0,0,1,0,0
"5767",1,2,5,0,0,0,1,0,0
"5768",1,2,5,0,0,0,1,0,0
"5769",1,2,5,0,0,0,1,0,0
"5770",1,2,5,0,0,0,1,0,0
"5771",1,2,5,0,0,0,1,0,0
"5772",1,2,5,0,0,0,1,0,0
"5773",1,2,5,0,0,0,1,0,0
"5774",1,2,5,0,0,0,1,0,0
"5775",1,2,5,0,0,0,1,0,0
"5776",1,2,5,0,0,0,1,0,0
"5777",1,2,5,0,0,0,1,0,0
"5778",1,2,5,0,0,0,1,0,0
"5779",1,2,5,0,0,0,1,0,0
"5780",1,2,5,0,0,0,1,0,0
"5781",1,2,5,0,0,0,1,0,0
"5782",1,2,5,0,0,0,1,0,0
"5783",1,2,5,0,0,0,1,0,0
"5784",1,2,5,0,0,0,1,0,0
"5785",1,2,5,0,0,0,1,0,0
"5786",1,2,5,0,0,0,1,0,0
"5787",1,2,5,0,0,0,1,0,0
"5788",1,2,5,0,0,0,1,0,0
"5789",1,2,5,0,0,0,1,0,0
"5790",1,2,5,0,0,0,1,0,0
"5791",1,2,5,0,0,0,1,0,0
"5792",1,2,5,0,0,0,1,0,0
"5793",1,2,5,0,0,0,1,0,0
"5794",1,2,5,0,0,0,1,0,0
"5795",1,2,5,0,0,0,1,0,0
"5796",1,2,5,0,0,0,1,0,0
"5797",1,2,5,0,0,0,1,0,0
"5798",1,2,5,0,0,0,1,0,0
"5799",1,2,5,0,0,0,1,0,0
"5800",1,2,5,0,0,0,1,0,0
"5801",1,2,5,0,0,0,1,0,0
"5802",1,2,5,0,0,0,1,0,0
"5803",1,2,5,0,0,0,1,0,0
"5804",1,2,5,0,0,0,1,0,0
"5805",1,2,5,0,0,0,1,0,0
"5806",1,2,5,0,0,0,1,0,0
"5807",1,2,5,0,0,0,1,0,0
"5808",1,2,5,0,0,0,1,0,0
"5809",1,2,5,0,0,0,1,0,0
"5810",1,2,5,0,0,0,1,0,0
"5811",1,2,5,0,0,0,1,0,0
"5812",1,2,5,0,0,0,1,0,0
"5813",1,2,5,0,0,0,1,0,0
"5814",1,2,5,0,0,0,1,0,0
"5815",1,2,5,0,0,0,1,0,0
"5816",1,2,5,0,0,0,1,0,0
"5817",1,2,5,0,0,0,1,0,0
"5818",1,2,5,0,0,0,1,0,0
"5819",1,2,5,0,0,0,1,0,0
"5820",1,2,5,0,0,0,1,0,0
"5821",1,2,5,0,0,0,1,0,0
"5822",1,2,5,0,0,0,1,0,0
"5823",1,2,5,0,0,0,1,0,0
"5824",1,2,5,0,0,0,1,0,0
"5825",1,2,5,0,0,0,1,0,0
"5826",1,2,5,0,0,0,1,0,0
"5827",1,2,5,0,0,0,1,0,0
